course_code,course_name,section_name,session_date,student_code,student_name,attendance_status,minutes_late,source,week_number,day_of_week,session_start_time,course_load
CS101,Intro to Programming,Section 1,2026-04-02,S3020,Synthetic Student 3020,present,0,qr,7,Thursday,08:00,2
CS101,Intro to Programming,Section 1,2026-04-02,S3022,Synthetic Student 3022,present,0,qr,7,Thursday,08:00,3
CS101,Intro to Programming,Section 1,2026-04-02,S3024,Synthetic Student 3024,absent,0,qr,7,Thursday,08:00,5
CS101,Intro to Programming,Section 1,2026-04-02,S3030,Synthetic Student 3030,absent,0,qr,7,Thursday,08:00,3
CS101,Intro to Programming,Section 1,2026-04-02,S3031,Synthetic Student 3031,present,0,qr,7,Thursday,08:00,5
CS101,Intro to Programming,Section 1,2026-04-02,S3032,Synthetic Student 3032,present,0,qr,7,Thursday,08:00,5
CS101,Intro to Programming,Section 1,2026-04-02,S3034,Synthetic Student 3034,present,0,qr,7,Thursday,08:00,4
CS101,Intro to Programming,Section 1,2026-04-02,S3036,Synthetic Student 3036,absent,0,qr,7,Thursday,08:00,4
CS101,Intro to Programming,Section 1,2026-04-02,S3038,Synthetic Student 3038,absent,0,qr,7,Thursday,08:00,4
CS101,Intro to Programming,Section 1,2026-04-02,S3041,Synthetic Student 3041,late,23,qr,7,Thursday,08:00,5
CS101,Intro to Programming,Section 1,2026-04-02,S3045,Synthetic Student 3045,absent,0,qr,7,Thursday,08:00,5
CS101,Intro to Programming,Section 1,2026-04-02,S3056,Synthetic Student 3056,present,0,qr,7,Thursday,08:00,4
CS101,Intro to Programming,Section 1,2026-04-02,S3058,Synthetic Student 3058,present,0,qr,7,Thursday,08:00,3
CS101,Intro to Programming,Section 1,2026-04-02,S3059,Synthetic Student 3059,absent,0,qr,7,Thursday,08:00,5
CS101,Intro to Programming,Section 1,2026-04-02,S3060,Synthetic Student 3060,absent,0,qr,7,Thursday,08:00,2
CS101,Intro to Programming,Section 1,2026-04-02,S3061,Synthetic Student 3061,present,0,qr,7,Thursday,08:00,4
CS101,Intro to Programming,Section 1,2026-04-02,S3063,Synthetic Student 3063,absent,0,qr,7,Thursday,08:00,3
CS101,Intro to Programming,Section 1,2026-04-02,S3068,Synthetic Student 3068,absent,0,qr,7,Thursday,08:00,5
CS101,Intro to Programming,Section 1,2026-04-02,S3071,Synthetic Student 3071,absent,0,qr,7,Thursday,08:00,3
CS101,Intro to Programming,Section 1,2026-04-02,S3073,Synthetic Student 3073,present,0,qr,7,Thursday,08:00,3
CS101,Intro to Programming,Section 1,2026-04-02,S3074,Synthetic Student 3074,present,0,qr,7,Thursday,08:00,4
CS101,Intro to Programming,Section 1,2026-04-02,S3080,Synthetic Student 3080,absent,0,qr,7,Thursday,08:00,4
CS101,Intro to Programming,Section 1,2026-04-02,S3082,Synthetic Student 3082,present,0,qr,7,Thursday,08:00,2
CS101,Intro to Programming,Section 1,2026-04-02,S3086,Synthetic Student 3086,present,0,qr,7,Thursday,08:00,3
CS101,Intro to Programming,Section 1,2026-04-02,S3089,Synthetic Student 3089,present,0,qr,7,Thursday,08:00,2
MATH101,Calculus I,Section 1,2026-04-02,S3005,Synthetic Student 3005,absent,0,qr,7,Thursday,08:00,5
MATH101,Calculus I,Section 1,2026-04-02,S3007,Synthetic Student 3007,present,0,qr,7,Thursday,08:00,2
MATH101,Calculus I,Section 1,2026-04-02,S3010,Synthetic Student 3010,present,0,qr,7,Thursday,08:00,5
MATH101,Calculus I,Section 1,2026-04-02,S3012,Synthetic Student 3012,absent,0,qr,7,Thursday,08:00,5
MATH101,Calculus I,Section 1,2026-04-02,S3013,Synthetic Student 3013,absent,0,qr,7,Thursday,08:00,3
MATH101,Calculus I,Section 1,2026-04-02,S3015,Synthetic Student 3015,absent,0,qr,7,Thursday,08:00,4
MATH101,Calculus I,Section 1,2026-04-02,S3016,Synthetic Student 3016,present,0,qr,7,Thursday,08:00,3
MATH101,Calculus I,Section 1,2026-04-02,S3017,Synthetic Student 3017,present,0,qr,7,Thursday,08:00,4
MATH101,Calculus I,Section 1,2026-04-02,S3018,Synthetic Student 3018,present,0,qr,7,Thursday,08:00,3
MATH101,Calculus I,Section 1,2026-04-02,S3022,Synthetic Student 3022,absent,0,qr,7,Thursday,08:00,3
MATH101,Calculus I,Section 1,2026-04-02,S3023,Synthetic Student 3023,absent,0,qr,7,Thursday,08:00,2
MATH101,Calculus I,Section 1,2026-04-02,S3027,Synthetic Student 3027,present,0,qr,7,Thursday,08:00,5
MATH101,Calculus I,Section 1,2026-04-02,S3028,Synthetic Student 3028,present,0,qr,7,Thursday,08:00,3
MATH101,Calculus I,Section 1,2026-04-02,S3029,Synthetic Student 3029,present,0,qr,7,Thursday,08:00,3
MATH101,Calculus I,Section 1,2026-04-02,S3032,Synthetic Student 3032,present,0,qr,7,Thursday,08:00,5
MATH101,Calculus I,Section 1,2026-04-02,S3036,Synthetic Student 3036,present,0,qr,7,Thursday,08:00,4
MATH101,Calculus I,Section 1,2026-04-02,S3038,Synthetic Student 3038,present,0,qr,7,Thursday,08:00,4
MATH101,Calculus I,Section 1,2026-04-02,S3043,Synthetic Student 3043,present,0,qr,7,Thursday,08:00,4
MATH101,Calculus I,Section 1,2026-04-02,S3044,Synthetic Student 3044,present,0,qr,7,Thursday,08:00,4
MATH101,Calculus I,Section 1,2026-04-02,S3045,Synthetic Student 3045,present,0,qr,7,Thursday,08:00,5
MATH101,Calculus I,Section 1,2026-04-02,S3048,Synthetic Student 3048,present,0,qr,7,Thursday,08:00,5
MATH101,Calculus I,Section 1,2026-04-02,S3050,Synthetic Student 3050,present,0,qr,7,Thursday,08:00,5
MATH101,Calculus I,Section 1,2026-04-02,S3054,Synthetic Student 3054,absent,0,qr,7,Thursday,08:00,5
MATH101,Calculus I,Section 1,2026-04-02,S3058,Synthetic Student 3058,present,0,qr,7,Thursday,08:00,3
MATH101,Calculus I,Section 1,2026-04-02,S3059,Synthetic Student 3059,present,0,qr,7,Thursday,08:00,5
MATH101,Calculus I,Section 1,2026-04-02,S3061,Synthetic Student 3061,present,0,qr,7,Thursday,08:00,4
MATH101,Calculus I,Section 1,2026-04-02,S3067,Synthetic Student 3067,late,28,qr,7,Thursday,08:00,5
MATH101,Calculus I,Section 1,2026-04-02,S3073,Synthetic Student 3073,present,0,qr,7,Thursday,08:00,3
MATH101,Calculus I,Section 1,2026-04-02,S3074,Synthetic Student 3074,present,0,qr,7,Thursday,08:00,4
MATH101,Calculus I,Section 1,2026-04-02,S3076,Synthetic Student 3076,absent,0,qr,7,Thursday,08:00,3
MATH101,Calculus I,Section 1,2026-04-02,S3079,Synthetic Student 3079,present,0,qr,7,Thursday,08:00,5
MATH101,Calculus I,Section 1,2026-04-02,S3081,Synthetic Student 3081,late,18,qr,7,Thursday,08:00,5
MATH101,Calculus I,Section 1,2026-04-02,S3084,Synthetic Student 3084,absent,0,qr,7,Thursday,08:00,5
MATH101,Calculus I,Section 1,2026-04-02,S3086,Synthetic Student 3086,absent,0,qr,7,Thursday,08:00,3
MATH101,Calculus I,Section 1,2026-04-02,S3088,Synthetic Student 3088,present,0,qr,7,Thursday,08:00,4
MATH101,Calculus I,Section 1,2026-04-02,S3090,Synthetic Student 3090,present,0,qr,7,Thursday,08:00,3
CS101,Intro to Programming,Section 2,2026-04-04,S3002,Synthetic Student 3002,absent,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3003,Synthetic Student 3003,present,0,qr,8,Saturday,12:00,3
CS101,Intro to Programming,Section 2,2026-04-04,S3005,Synthetic Student 3005,absent,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3006,Synthetic Student 3006,present,0,qr,8,Saturday,12:00,2
CS101,Intro to Programming,Section 2,2026-04-04,S3009,Synthetic Student 3009,present,0,qr,8,Saturday,12:00,4
CS101,Intro to Programming,Section 2,2026-04-04,S3011,Synthetic Student 3011,present,0,qr,8,Saturday,12:00,3
CS101,Intro to Programming,Section 2,2026-04-04,S3016,Synthetic Student 3016,present,0,qr,8,Saturday,12:00,3
CS101,Intro to Programming,Section 2,2026-04-04,S3017,Synthetic Student 3017,present,0,qr,8,Saturday,12:00,4
CS101,Intro to Programming,Section 2,2026-04-04,S3018,Synthetic Student 3018,absent,0,qr,8,Saturday,12:00,3
CS101,Intro to Programming,Section 2,2026-04-04,S3019,Synthetic Student 3019,present,0,qr,8,Saturday,12:00,3
CS101,Intro to Programming,Section 2,2026-04-04,S3021,Synthetic Student 3021,present,0,qr,8,Saturday,12:00,3
CS101,Intro to Programming,Section 2,2026-04-04,S3025,Synthetic Student 3025,present,0,qr,8,Saturday,12:00,2
CS101,Intro to Programming,Section 2,2026-04-04,S3027,Synthetic Student 3027,present,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3029,Synthetic Student 3029,present,0,qr,8,Saturday,12:00,3
CS101,Intro to Programming,Section 2,2026-04-04,S3033,Synthetic Student 3033,late,32,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3035,Synthetic Student 3035,present,0,qr,8,Saturday,12:00,2
CS101,Intro to Programming,Section 2,2026-04-04,S3040,Synthetic Student 3040,absent,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3042,Synthetic Student 3042,present,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3044,Synthetic Student 3044,present,0,qr,8,Saturday,12:00,4
CS101,Intro to Programming,Section 2,2026-04-04,S3046,Synthetic Student 3046,present,0,qr,8,Saturday,12:00,3
CS101,Intro to Programming,Section 2,2026-04-04,S3047,Synthetic Student 3047,present,0,qr,8,Saturday,12:00,2
CS101,Intro to Programming,Section 2,2026-04-04,S3048,Synthetic Student 3048,absent,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3049,Synthetic Student 3049,present,0,qr,8,Saturday,12:00,4
CS101,Intro to Programming,Section 2,2026-04-04,S3050,Synthetic Student 3050,present,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3051,Synthetic Student 3051,present,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3054,Synthetic Student 3054,present,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3057,Synthetic Student 3057,late,40,qr,8,Saturday,12:00,3
CS101,Intro to Programming,Section 2,2026-04-04,S3062,Synthetic Student 3062,present,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3067,Synthetic Student 3067,absent,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3070,Synthetic Student 3070,present,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3075,Synthetic Student 3075,present,0,qr,8,Saturday,12:00,4
CS101,Intro to Programming,Section 2,2026-04-04,S3078,Synthetic Student 3078,present,0,qr,8,Saturday,12:00,2
CS101,Intro to Programming,Section 2,2026-04-04,S3079,Synthetic Student 3079,late,17,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3081,Synthetic Student 3081,present,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3083,Synthetic Student 3083,absent,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3084,Synthetic Student 3084,present,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3085,Synthetic Student 3085,present,0,qr,8,Saturday,12:00,5
CS101,Intro to Programming,Section 2,2026-04-04,S3087,Synthetic Student 3087,present,0,qr,8,Saturday,12:00,3
CS101,Intro to Programming,Section 2,2026-04-04,S3088,Synthetic Student 3088,present,0,qr,8,Saturday,12:00,4
PHY101,Physics I,Section 1,2026-04-04,S3001,Synthetic Student 3001,late,21,qr,8,Saturday,08:00,2
PHY101,Physics I,Section 1,2026-04-04,S3009,Synthetic Student 3009,present,0,qr,8,Saturday,08:00,4
PHY101,Physics I,Section 1,2026-04-04,S3010,Synthetic Student 3010,excused,0,manual,8,Saturday,08:00,5
PHY101,Physics I,Section 1,2026-04-04,S3018,Synthetic Student 3018,absent,0,qr,8,Saturday,08:00,3
PHY101,Physics I,Section 1,2026-04-04,S3020,Synthetic Student 3020,present,0,qr,8,Saturday,08:00,2
PHY101,Physics I,Section 1,2026-04-04,S3026,Synthetic Student 3026,present,0,qr,8,Saturday,08:00,2
PHY101,Physics I,Section 1,2026-04-04,S3027,Synthetic Student 3027,absent,0,qr,8,Saturday,08:00,5
PHY101,Physics I,Section 1,2026-04-04,S3029,Synthetic Student 3029,present,0,qr,8,Saturday,08:00,3
PHY101,Physics I,Section 1,2026-04-04,S3030,Synthetic Student 3030,late,25,qr,8,Saturday,08:00,3
PHY101,Physics I,Section 1,2026-04-04,S3033,Synthetic Student 3033,present,0,qr,8,Saturday,08:00,5
PHY101,Physics I,Section 1,2026-04-04,S3036,Synthetic Student 3036,absent,0,qr,8,Saturday,08:00,4
PHY101,Physics I,Section 1,2026-04-04,S3037,Synthetic Student 3037,present,0,qr,8,Saturday,08:00,3
PHY101,Physics I,Section 1,2026-04-04,S3041,Synthetic Student 3041,absent,0,qr,8,Saturday,08:00,5
PHY101,Physics I,Section 1,2026-04-04,S3043,Synthetic Student 3043,absent,0,qr,8,Saturday,08:00,4
PHY101,Physics I,Section 1,2026-04-04,S3044,Synthetic Student 3044,present,0,qr,8,Saturday,08:00,4
PHY101,Physics I,Section 1,2026-04-04,S3045,Synthetic Student 3045,absent,0,qr,8,Saturday,08:00,5
PHY101,Physics I,Section 1,2026-04-04,S3048,Synthetic Student 3048,absent,0,qr,8,Saturday,08:00,5
PHY101,Physics I,Section 1,2026-04-04,S3050,Synthetic Student 3050,absent,0,qr,8,Saturday,08:00,5
PHY101,Physics I,Section 1,2026-04-04,S3051,Synthetic Student 3051,absent,0,qr,8,Saturday,08:00,5
PHY101,Physics I,Section 1,2026-04-04,S3054,Synthetic Student 3054,absent,0,qr,8,Saturday,08:00,5
PHY101,Physics I,Section 1,2026-04-04,S3055,Synthetic Student 3055,present,0,qr,8,Saturday,08:00,4
PHY101,Physics I,Section 1,2026-04-04,S3056,Synthetic Student 3056,present,0,qr,8,Saturday,08:00,4
PHY101,Physics I,Section 1,2026-04-04,S3057,Synthetic Student 3057,late,32,qr,8,Saturday,08:00,3
PHY101,Physics I,Section 1,2026-04-04,S3059,Synthetic Student 3059,absent,0,qr,8,Saturday,08:00,5
PHY101,Physics I,Section 1,2026-04-04,S3060,Synthetic Student 3060,present,0,qr,8,Saturday,08:00,2
PHY101,Physics I,Section 1,2026-04-04,S3061,Synthetic Student 3061,present,0,qr,8,Saturday,08:00,4
PHY101,Physics I,Section 1,2026-04-04,S3064,Synthetic Student 3064,present,0,qr,8,Saturday,08:00,2
PHY101,Physics I,Section 1,2026-04-04,S3065,Synthetic Student 3065,present,0,qr,8,Saturday,08:00,2
PHY101,Physics I,Section 1,2026-04-04,S3066,Synthetic Student 3066,present,0,qr,8,Saturday,08:00,3
PHY101,Physics I,Section 1,2026-04-04,S3067,Synthetic Student 3067,late,28,qr,8,Saturday,08:00,5
PHY101,Physics I,Section 1,2026-04-04,S3069,Synthetic Student 3069,present,0,qr,8,Saturday,08:00,3
PHY101,Physics I,Section 1,2026-04-04,S3071,Synthetic Student 3071,present,0,qr,8,Saturday,08:00,3
PHY101,Physics I,Section 1,2026-04-04,S3074,Synthetic Student 3074,present,0,qr,8,Saturday,08:00,4
PHY101,Physics I,Section 1,2026-04-04,S3075,Synthetic Student 3075,present,0,qr,8,Saturday,08:00,4
PHY101,Physics I,Section 1,2026-04-04,S3077,Synthetic Student 3077,absent,0,qr,8,Saturday,08:00,3
PHY101,Physics I,Section 1,2026-04-04,S3079,Synthetic Student 3079,late,35,qr,8,Saturday,08:00,5
PHY101,Physics I,Section 1,2026-04-04,S3080,Synthetic Student 3080,excused,0,manual,8,Saturday,08:00,4
PHY101,Physics I,Section 1,2026-04-04,S3081,Synthetic Student 3081,present,0,qr,8,Saturday,08:00,5
PHY101,Physics I,Section 1,2026-04-04,S3090,Synthetic Student 3090,absent,0,qr,8,Saturday,08:00,3
PHY101,Physics I,Section 2,2026-04-04,S3002,Synthetic Student 3002,absent,0,qr,8,Saturday,10:00,5
PHY101,Physics I,Section 2,2026-04-04,S3004,Synthetic Student 3004,present,0,qr,8,Saturday,10:00,3
PHY101,Physics I,Section 2,2026-04-04,S3005,Synthetic Student 3005,absent,0,qr,8,Saturday,10:00,5
PHY101,Physics I,Section 2,2026-04-04,S3008,Synthetic Student 3008,absent,0,qr,8,Saturday,10:00,4
PHY101,Physics I,Section 2,2026-04-04,S3012,Synthetic Student 3012,absent,0,qr,8,Saturday,10:00,5
PHY101,Physics I,Section 2,2026-04-04,S3015,Synthetic Student 3015,absent,0,qr,8,Saturday,10:00,4
PHY101,Physics I,Section 2,2026-04-04,S3019,Synthetic Student 3019,present,0,qr,8,Saturday,10:00,3
PHY101,Physics I,Section 2,2026-04-04,S3022,Synthetic Student 3022,present,0,qr,8,Saturday,10:00,3
PHY101,Physics I,Section 2,2026-04-04,S3024,Synthetic Student 3024,absent,0,qr,8,Saturday,10:00,5
PHY101,Physics I,Section 2,2026-04-04,S3031,Synthetic Student 3031,absent,0,qr,8,Saturday,10:00,5
PHY101,Physics I,Section 2,2026-04-04,S3032,Synthetic Student 3032,present,0,qr,8,Saturday,10:00,5
PHY101,Physics I,Section 2,2026-04-04,S3034,Synthetic Student 3034,present,0,qr,8,Saturday,10:00,4
PHY101,Physics I,Section 2,2026-04-04,S3035,Synthetic Student 3035,present,0,qr,8,Saturday,10:00,2
PHY101,Physics I,Section 2,2026-04-04,S3039,Synthetic Student 3039,present,0,qr,8,Saturday,10:00,4
PHY101,Physics I,Section 2,2026-04-04,S3040,Synthetic Student 3040,present,0,qr,8,Saturday,10:00,5
PHY101,Physics I,Section 2,2026-04-04,S3042,Synthetic Student 3042,present,0,qr,8,Saturday,10:00,5
PHY101,Physics I,Section 2,2026-04-04,S3046,Synthetic Student 3046,present,0,qr,8,Saturday,10:00,3
PHY101,Physics I,Section 2,2026-04-04,S3049,Synthetic Student 3049,absent,0,qr,8,Saturday,10:00,4
PHY101,Physics I,Section 2,2026-04-04,S3062,Synthetic Student 3062,present,0,qr,8,Saturday,10:00,5
PHY101,Physics I,Section 2,2026-04-04,S3063,Synthetic Student 3063,present,0,qr,8,Saturday,10:00,3
PHY101,Physics I,Section 2,2026-04-04,S3068,Synthetic Student 3068,present,0,qr,8,Saturday,10:00,5
PHY101,Physics I,Section 2,2026-04-04,S3070,Synthetic Student 3070,absent,0,qr,8,Saturday,10:00,5
PHY101,Physics I,Section 2,2026-04-04,S3083,Synthetic Student 3083,absent,0,qr,8,Saturday,10:00,5
PHY101,Physics I,Section 2,2026-04-04,S3084,Synthetic Student 3084,absent,0,qr,8,Saturday,10:00,5
PHY101,Physics I,Section 2,2026-04-04,S3085,Synthetic Student 3085,present,0,qr,8,Saturday,10:00,5
PHY101,Physics I,Section 2,2026-04-04,S3088,Synthetic Student 3088,present,0,qr,8,Saturday,10:00,4
CS201,Data Structures,Section 1,2026-04-05,S3005,Synthetic Student 3005,absent,0,qr,8,Sunday,10:00,5
CS201,Data Structures,Section 1,2026-04-05,S3008,Synthetic Student 3008,present,0,qr,8,Sunday,10:00,4
CS201,Data Structures,Section 1,2026-04-05,S3009,Synthetic Student 3009,present,0,qr,8,Sunday,10:00,4
CS201,Data Structures,Section 1,2026-04-05,S3010,Synthetic Student 3010,present,0,qr,8,Sunday,10:00,5
CS201,Data Structures,Section 1,2026-04-05,S3012,Synthetic Student 3012,absent,0,qr,8,Sunday,10:00,5
CS201,Data Structures,Section 1,2026-04-05,S3015,Synthetic Student 3015,present,0,qr,8,Sunday,10:00,4
CS201,Data Structures,Section 1,2026-04-05,S3017,Synthetic Student 3017,present,0,qr,8,Sunday,10:00,4
CS201,Data Structures,Section 1,2026-04-05,S3021,Synthetic Student 3021,present,0,qr,8,Sunday,10:00,3
CS201,Data Structures,Section 1,2026-04-05,S3023,Synthetic Student 3023,late,38,qr,8,Sunday,10:00,2
CS201,Data Structures,Section 1,2026-04-05,S3032,Synthetic Student 3032,present,0,qr,8,Sunday,10:00,5
CS201,Data Structures,Section 1,2026-04-05,S3033,Synthetic Student 3033,present,0,qr,8,Sunday,10:00,5
CS201,Data Structures,Section 1,2026-04-05,S3036,Synthetic Student 3036,absent,0,qr,8,Sunday,10:00,4
CS201,Data Structures,Section 1,2026-04-05,S3037,Synthetic Student 3037,present,0,qr,8,Sunday,10:00,3
CS201,Data Structures,Section 1,2026-04-05,S3038,Synthetic Student 3038,present,0,qr,8,Sunday,10:00,4
CS201,Data Structures,Section 1,2026-04-05,S3039,Synthetic Student 3039,present,0,qr,8,Sunday,10:00,4
CS201,Data Structures,Section 1,2026-04-05,S3040,Synthetic Student 3040,absent,0,qr,8,Sunday,10:00,5
CS201,Data Structures,Section 1,2026-04-05,S3041,Synthetic Student 3041,absent,0,qr,8,Sunday,10:00,5
CS201,Data Structures,Section 1,2026-04-05,S3043,Synthetic Student 3043,present,0,qr,8,Sunday,10:00,4
CS201,Data Structures,Section 1,2026-04-05,S3048,Synthetic Student 3048,absent,0,qr,8,Sunday,10:00,5
CS201,Data Structures,Section 1,2026-04-05,S3053,Synthetic Student 3053,present,0,qr,8,Sunday,10:00,2
CS201,Data Structures,Section 1,2026-04-05,S3057,Synthetic Student 3057,present,0,qr,8,Sunday,10:00,3
CS201,Data Structures,Section 1,2026-04-05,S3068,Synthetic Student 3068,late,31,qr,8,Sunday,10:00,5
CS201,Data Structures,Section 1,2026-04-05,S3070,Synthetic Student 3070,present,0,qr,8,Sunday,10:00,5
CS201,Data Structures,Section 1,2026-04-05,S3075,Synthetic Student 3075,present,0,qr,8,Sunday,10:00,4
CS201,Data Structures,Section 1,2026-04-05,S3077,Synthetic Student 3077,present,0,qr,8,Sunday,10:00,3
CS201,Data Structures,Section 1,2026-04-05,S3079,Synthetic Student 3079,present,0,qr,8,Sunday,10:00,5
CS201,Data Structures,Section 1,2026-04-05,S3080,Synthetic Student 3080,absent,0,qr,8,Sunday,10:00,4
CS201,Data Structures,Section 1,2026-04-05,S3081,Synthetic Student 3081,late,35,qr,8,Sunday,10:00,5
CS201,Data Structures,Section 1,2026-04-05,S3083,Synthetic Student 3083,absent,0,qr,8,Sunday,10:00,5
CS201,Data Structures,Section 1,2026-04-05,S3085,Synthetic Student 3085,present,0,qr,8,Sunday,10:00,5
CS201,Data Structures,Section 2,2026-04-05,S3001,Synthetic Student 3001,present,0,qr,8,Sunday,08:00,2
CS201,Data Structures,Section 2,2026-04-05,S3002,Synthetic Student 3002,absent,0,qr,8,Sunday,08:00,5
CS201,Data Structures,Section 2,2026-04-05,S3006,Synthetic Student 3006,present,0,qr,8,Sunday,08:00,2
CS201,Data Structures,Section 2,2026-04-05,S3011,Synthetic Student 3011,absent,0,qr,8,Sunday,08:00,3
CS201,Data Structures,Section 2,2026-04-05,S3013,Synthetic Student 3013,present,0,qr,8,Sunday,08:00,3
CS201,Data Structures,Section 2,2026-04-05,S3014,Synthetic Student 3014,present,0,qr,8,Sunday,08:00,2
CS201,Data Structures,Section 2,2026-04-05,S3024,Synthetic Student 3024,present,0,qr,8,Sunday,08:00,5
CS201,Data Structures,Section 2,2026-04-05,S3026,Synthetic Student 3026,present,0,qr,8,Sunday,08:00,2
CS201,Data Structures,Section 2,2026-04-05,S3027,Synthetic Student 3027,late,20,qr,8,Sunday,08:00,5
CS201,Data Structures,Section 2,2026-04-05,S3028,Synthetic Student 3028,absent,0,qr,8,Sunday,08:00,3
CS201,Data Structures,Section 2,2026-04-05,S3031,Synthetic Student 3031,present,0,qr,8,Sunday,08:00,5
CS201,Data Structures,Section 2,2026-04-05,S3042,Synthetic Student 3042,present,0,qr,8,Sunday,08:00,5
CS201,Data Structures,Section 2,2026-04-05,S3045,Synthetic Student 3045,present,0,qr,8,Sunday,08:00,5
CS201,Data Structures,Section 2,2026-04-05,S3049,Synthetic Student 3049,present,0,qr,8,Sunday,08:00,4
CS201,Data Structures,Section 2,2026-04-05,S3050,Synthetic Student 3050,present,0,qr,8,Sunday,08:00,5
CS201,Data Structures,Section 2,2026-04-05,S3051,Synthetic Student 3051,present,0,qr,8,Sunday,08:00,5
CS201,Data Structures,Section 2,2026-04-05,S3054,Synthetic Student 3054,absent,0,qr,8,Sunday,08:00,5
CS201,Data Structures,Section 2,2026-04-05,S3055,Synthetic Student 3055,absent,0,qr,8,Sunday,08:00,4
CS201,Data Structures,Section 2,2026-04-05,S3056,Synthetic Student 3056,absent,0,qr,8,Sunday,08:00,4
CS201,Data Structures,Section 2,2026-04-05,S3059,Synthetic Student 3059,absent,0,qr,8,Sunday,08:00,5
CS201,Data Structures,Section 2,2026-04-05,S3061,Synthetic Student 3061,late,36,qr,8,Sunday,08:00,4
CS201,Data Structures,Section 2,2026-04-05,S3062,Synthetic Student 3062,present,0,qr,8,Sunday,08:00,5
CS201,Data Structures,Section 2,2026-04-05,S3066,Synthetic Student 3066,present,0,qr,8,Sunday,08:00,3
CS201,Data Structures,Section 2,2026-04-05,S3067,Synthetic Student 3067,absent,0,qr,8,Sunday,08:00,5
CS201,Data Structures,Section 2,2026-04-05,S3069,Synthetic Student 3069,present,0,qr,8,Sunday,08:00,3
CS201,Data Structures,Section 2,2026-04-05,S3072,Synthetic Student 3072,late,19,qr,8,Sunday,08:00,2
CS201,Data Structures,Section 2,2026-04-05,S3073,Synthetic Student 3073,late,31,qr,8,Sunday,08:00,3
CS201,Data Structures,Section 2,2026-04-05,S3074,Synthetic Student 3074,absent,0,qr,8,Sunday,08:00,4
CS201,Data Structures,Section 2,2026-04-05,S3076,Synthetic Student 3076,present,0,qr,8,Sunday,08:00,3
CS201,Data Structures,Section 2,2026-04-05,S3084,Synthetic Student 3084,present,0,qr,8,Sunday,08:00,5
CS201,Data Structures,Section 2,2026-04-05,S3087,Synthetic Student 3087,present,0,qr,8,Sunday,08:00,3
CS201,Data Structures,Section 2,2026-04-05,S3088,Synthetic Student 3088,absent,0,qr,8,Sunday,08:00,4
ENG101,Technical English,Section 1,2026-04-05,S3002,Synthetic Student 3002,absent,0,qr,8,Sunday,08:00,5
ENG101,Technical English,Section 1,2026-04-05,S3005,Synthetic Student 3005,absent,0,qr,8,Sunday,08:00,5
ENG101,Technical English,Section 1,2026-04-05,S3010,Synthetic Student 3010,present,0,qr,8,Sunday,08:00,5
ENG101,Technical English,Section 1,2026-04-05,S3011,Synthetic Student 3011,present,0,qr,8,Sunday,08:00,3
ENG101,Technical English,Section 1,2026-04-05,S3013,Synthetic Student 3013,present,0,qr,8,Sunday,08:00,3
ENG101,Technical English,Section 1,2026-04-05,S3015,Synthetic Student 3015,late,34,qr,8,Sunday,08:00,4
ENG101,Technical English,Section 1,2026-04-05,S3017,Synthetic Student 3017,absent,0,qr,8,Sunday,08:00,4
ENG101,Technical English,Section 1,2026-04-05,S3021,Synthetic Student 3021,absent,0,qr,8,Sunday,08:00,3
ENG101,Technical English,Section 1,2026-04-05,S3030,Synthetic Student 3030,absent,0,qr,8,Sunday,08:00,3
ENG101,Technical English,Section 1,2026-04-05,S3032,Synthetic Student 3032,present,0,qr,8,Sunday,08:00,5
ENG101,Technical English,Section 1,2026-04-05,S3034,Synthetic Student 3034,absent,0,qr,8,Sunday,08:00,4
ENG101,Technical English,Section 1,2026-04-05,S3037,Synthetic Student 3037,absent,0,qr,8,Sunday,08:00,3
ENG101,Technical English,Section 1,2026-04-05,S3040,Synthetic Student 3040,absent,0,qr,8,Sunday,08:00,5
